frame,e2e_ms,pre_ms,infer_ms,post_ms,cpu_util_pct,ram_used_mb,gpu_util_pct,vram_used_mb,power_w
43,199.72899998538196,1.6074997838586569,193.1512001901865,4.499799804762006,24.7,13299.80859375,,,
44,185.28830003924668,1.4227000065147877,179.19369996525347,4.191600019112229,12.7,13298.88671875,,,
45,194.92689985781908,1.1122999712824821,188.99599998258054,4.321899963542819,23.4,13297.84375,,,
46,164.28279993124306,1.0111001320183277,158.37100008502603,4.447499988600612,22.1,13300.90234375,,,
47,184.12690004333854,0.9888999629765749,178.31679992377758,4.329799907281995,11.9,13298.79296875,,,
48,163.42410002835095,1.3119999784976244,157.47480001300573,4.18399996124208,24.5,13302.23828125,,,
49,291.90309997648,1.0810999665409327,286.4963000174612,4.019699990749359,36.3,13325.6796875,,,
50,277.13109995238483,1.2670999858528376,271.86329988762736,3.683599876239896,28.1,13320.74609375,,,
51,185.39670016616583,1.0973999742418528,179.96160010807216,3.874999936670065,16.0,13318.01171875,,,
52,183.42810007743537,1.671099802479148,177.58570006117225,3.701099893078208,16.7,13319.75,,,
53,180.24190003052354,1.0049000848084688,174.61899993941188,4.146800143644214,23.9,13317.109375,,,
54,205.33779985271394,0.9581998456269503,199.7518001589924,4.149999935179949,22.0,13317.73046875,,,
55,218.1924998294562,0.941599952057004,212.06409996375442,4.9039998557418585,29.4,13320.4375,,,
56,270.9510000422597,1.0711001232266426,265.3249998111278,4.06700000166893,19.5,13364.8203125,,,
57,206.7162999883294,1.578400144353509,200.23650000803173,4.401900107041001,28.2,13359.07421875,,,
58,210.12430009432137,1.2733000330626965,204.075199784711,4.3177001643925905,24.8,13355.23828125,,,
59,197.20469997264445,1.448000082746148,191.34490005671978,3.947800025343895,14.5,13357.46875,,,
60,174.75009988993406,1.1285999789834023,169.070600066334,4.088900052011013,23.3,13354.5703125,,,
61,191.70810002833605,1.2185999657958746,186.55039998702705,3.663900075480342,18.8,13349.66796875,,,
62,191.39040005393326,1.3065999373793602,186.29799992777407,3.3177000004798174,18.0,13344.51171875,,,
63,182.14019993320107,0.9284999687224627,176.4549999497831,4.23419987782836,29.9,13341.9296875,,,
64,174.40589983016253,1.187800196930766,168.56010002084076,4.195300163701177,39.1,13342.83203125,,,
65,182.0223000831902,1.0759001597762108,175.8732998277992,4.597400082275271,15.8,13345.5,,,
66,158.84630009531975,1.1837000492960215,153.03550008684397,4.187900107353926,34.6,13345.578125,,,
67,229.28289999254048,0.9896000847220421,224.012800026685,3.9993999525904655,19.5,13347.8359375,,,
68,335.3649000637233,1.5399998519569635,328.63579993136227,4.8565000761300325,21.8,13388.8046875,,,
69,218.52939995005727,1.4482000842690468,212.55629998631775,4.008400021120906,21.8,13395.953125,,,
70,167.8166000638157,0.9536999277770519,162.32139989733696,4.08299989067018,24.7,13390.265625,,,
71,166.01330018602312,1.3236000668257475,159.94220017455518,4.2722998186945915,11.1,13389.88671875,,,
72,168.93739998340607,1.4245999045670033,163.27610006555915,3.7425998598337173,26.8,13387.4765625,,,
73,675.2144999336451,1.1790001299232244,665.399800054729,6.63429987616837,14.7,13369.94921875,,,
74,610.544899944216,2.510800026357174,599.2446998134255,7.651600055396557,13.3,13367.91796875,,,
75,632.3074998799711,2.6113998610526323,621.7380000744015,5.992299877107143,14.9,13364.6875,,,
76,628.1540999189019,3.182800021022558,615.478300023824,6.9275000132620335,15.9,13364.25,,,
77,549.216500017792,2.8965999372303486,537.5360001344234,6.253100000321865,10.9,13349.953125,,,
78,623.1800999958068,3.1163999810814857,612.87029995583,6.6627999767661095,16.3,13360.3125,,,
79,1677.646700059995,2.3270000237971544,1630.6973998434842,34.99810001812875,20.3,13495.25390625,,,
80,1165.8129000570625,12.689299881458282,1137.9569999407977,10.257999878376722,15.7,13541.26171875,,,
81,526.229599956423,3.9265998639166355,515.4624001588672,6.305500166490674,15.8,13558.6171875,,,
82,1033.078399952501,1.9133000168949366,1018.9636999275535,7.651400053873658,17.1,13617.5390625,,,
83,1075.3603000193834,2.816899912431836,1062.3961000237614,9.076899848878384,15.4,13746.65625,,,
84,814.8713000118732,2.9058000072836876,804.0070000570267,6.1963999178260565,16.5,13810.0859375,,,
85,1118.27059998177,3.2417001202702522,1098.6971999518573,12.26050010882318,18.1,13992.03125,,,
86,959.0841000899673,3.4857001155614853,949.7543999459594,5.386499920859933,18.4,14051.74609375,,,
87,537.6262001227587,2.6196001563221216,514.4237999338657,13.43179983086884,18.4,14034.1640625,,,
88,1210.2713999338448,8.399700047448277,1191.6005001403391,5.863300058990717,16.2,14068.11328125,,,
89,615.1493000797927,2.649799920618534,603.6006000358611,6.408600136637688,12.5,14055.21484375,,,
90,1263.4047002065927,2.8175998013466597,1252.72969994694,5.952500039711595,15.7,14034.21875,,,
91,594.9486999306828,3.3044000156223774,582.8524997923523,6.407000124454498,13.6,13992.78515625,,,
92,550.8640999905765,3.019600175321102,541.4161998778582,5.913499975576997,15.8,13986.24609375,,,
93,635.8254000078887,2.4455999955534935,622.7106000296772,7.993000093847513,14.6,13977.26171875,,,
94,485.2808997966349,2.5241998955607414,475.9823000058532,6.192700006067753,13.2,13986.7421875,,,
95,551.1668000835925,2.813700120896101,538.7079999782145,6.735300179570913,14.7,13970.671875,,,
96,633.6165999528021,3.252200083807111,621.0940000601113,7.193699944764376,16.5,13966.359375,,,
97,527.1984001155943,2.9487002175301313,520.0048999395221,3.561499994248152,10.1,13996.5859375,,,
98,286.14440001547337,1.2239001225680113,281.23990003950894,3.3776999916881323,16.8,13991.859375,,,
99,261.31359999999404,0.9737999644130468,256.55779987573624,3.49649996496737,23.0,13991.0,,,
100,251.3905002269894,1.363599905744195,246.38400017283857,3.162899985909462,21.1,13991.69921875,,,
101,250.23230002261698,1.0752000380307436,245.27879990637302,3.5798000171780586,14.0,13995.6953125,,,
102,252.51760007813573,1.0857000015676022,247.76490009389818,3.217600053176284,15.4,13969.40625,,,
103,272.38829992711544,0.9286000858992338,267.3682998865843,3.7924000062048435,6.2,13952.1015625,,,
104,277.65960013493896,1.4929999597370625,270.8856000099331,4.99559985473752,23.2,13968.6484375,,,
105,253.58150014653802,1.0336998384445906,248.63689998164773,3.451499855145812,19.1,13970.09375,,,
106,167.82710002735257,1.1312998831272125,162.8940999507904,3.3432000782340765,25.3,13968.015625,,,
107,166.3778000511229,0.9390001650899649,161.6764001082629,3.2840000931173563,21.6,13967.03125,,,
108,159.77490018121898,1.4084000140428543,154.10090005025268,3.7760999985039234,19.9,13968.66796875,,,
109,169.15449989028275,1.2783000711351633,163.98920002393425,3.4046999644488096,22.1,13967.29296875,,,
110,168.3713998645544,1.0928998235613108,162.4515000730753,4.286200040951371,21.8,13967.94140625,,,
111,167.72620007395744,1.1024998966604471,162.3321999795735,3.7255999632179737,22.3,13968.44140625,,,
112,174.4655000511557,1.3401999603956938,168.67960011586547,3.941499860957265,27.0,13964.88671875,,,
113,177.94260010123253,1.4118999242782593,172.0644999295473,3.9404998533427715,12.0,13963.30859375,,,
114,165.0288999080658,1.7597998958081007,159.30860000662506,3.403899958357215,25.6,13968.609375,,,
115,166.3337000645697,1.3192000333219767,160.94999993219972,3.4885001368820667,30.2,13983.71484375,,,
116,163.22079999372363,1.0551000013947487,158.0312999431044,3.6404000129550695,31.2,13981.98828125,,,
117,163.0442999303341,1.056400127708912,158.16079988144338,3.5520000383257866,32.5,13987.3984375,,,
118,165.3736000880599,0.9665000252425671,160.7236999552697,3.213200019672513,22.9,13980.2578125,,,
119,160.28990014456213,1.2191999703645706,154.96039995923638,3.650899976491928,22.7,13971.55859375,,,
120,157.01919980347157,1.288499915972352,151.7966000828892,3.4487000666558743,8.9,13965.3828125,,,
121,163.23189996182919,1.0486999526619911,158.27750018797815,3.4235999919474125,20.1,13964.9921875,,,
122,157.0019000209868,1.1537999380379915,152.37240004353225,3.214299911633134,22.1,13966.43359375,,,
123,161.0938000958413,1.2175999581813812,156.4768000971526,3.112599952146411,21.2,13966.921875,,,
124,169.14730006828904,1.05189997702837,164.32520002126694,3.3094000536948442,15.6,13966.19921875,,,
125,162.23879996687174,1.0470000561326742,156.65370016358793,4.068099893629551,30.9,13963.63671875,,,
126,156.7039000801742,1.5610000118613243,151.28220012411475,3.5788000095635653,23.0,13969.82421875,,,
127,177.9897001106292,1.1944000143557787,172.43529995903373,3.9065000601112843,43.3,13984.296875,,,
128,168.45700005069375,0.9771999903023243,163.49279996939003,3.528099972754717,34.9,13983.27734375,,,
129,175.79620005562901,1.0824999772012234,169.90189999341965,4.347000038251281,27.2,13977.96875,,,
130,169.25020003691316,1.1903000995516777,164.4109000917524,3.162899985909462,20.9,13969.39453125,,,
131,162.1917001903057,1.1938998941332102,157.0218000560999,3.498299978673458,14.6,13967.12890625,,,
132,159.6957000438124,1.6459000762552023,154.33300007134676,3.2412000000476837,21.4,13964.75390625,,,
133,164.23300001770258,1.12439994700253,159.68789998441935,2.9605000745505095,15.0,13978.34765625,,,
134,158.45409990288317,1.2608999386429787,153.83560000918806,3.0753000173717737,15.5,13976.15625,,,
135,162.21289988607168,1.2320999521762133,157.4554000981152,3.077100031077862,16.8,13969.08203125,,,
136,170.84749997593462,0.9617998730391264,166.4957997854799,3.1117000617086887,27.8,13971.359375,,,
137,164.3607998266816,0.9409000631421804,159.72210001200438,3.2548001036047935,29.1,13967.8828125,,,
138,162.8537999931723,1.647300086915493,157.34729985706508,3.379999892786145,29.8,13968.6640625,,,
139,164.17180001735687,1.1518001556396484,159.16929999366403,3.3700999338179827,18.3,13971.73046875,,,
140,171.13649984821677,1.0228999890387058,165.48900003544986,4.146800143644214,26.2,13984.91796875,,,
141,181.45520007237792,1.158399973064661,175.9297999087721,3.8779000751674175,25.2,13981.44921875,,,
142,181.230700109154,1.1400000657886267,175.84180017001927,3.8067998830229044,13.3,13977.90625,,,
143,182.715900009498,0.9614001028239727,178.33729996345937,3.135200124233961,24.2,13959.31640625,,,
144,158.68919994682074,1.3415999710559845,154.30289995856583,2.75610014796257,18.4,13950.27734375,,,
145,161.97299980558455,1.3373999390751123,157.31279994361103,3.0451000202447176,16.8,13940.2265625,,,
146,155.70040000602603,0.9679999202489853,151.51620004326105,2.909200033172965,38.2,13942.2265625,,,
147,156.32180008105934,0.9796998929232359,152.0712999626994,2.9919000808149576,30.0,13943.46484375,,,
148,165.44879996217787,1.3053999282419682,160.94740014523268,2.9281999450176954,43.2,13943.5625,,,
149,161.76809999160469,1.3015998993068933,157.19820000231266,2.992599969729781,32.7,13941.390625,,,
150,163.91059989109635,1.446699956431985,158.4803001023829,3.531700000166893,24.2,13943.1953125,,,
151,170.18440016545355,1.1821999214589596,164.12950004450977,4.40970016643405,23.8,13953.2578125,,,
152,164.18319987133145,1.3183001428842545,158.83219987154007,3.5753000993281603,17.9,13948.2578125,,,
153,164.54940009862185,1.2666999828070402,159.2818999197334,3.5562000703066587,8.4,13944.609375,,,
154,171.50030005723238,1.451999880373478,165.81930010579526,3.7565999664366245,16.2,13947.2578125,,,
155,164.5458999555558,0.9270999580621719,159.5408997964114,3.6232999991625547,22.7,13939.23046875,,,
156,161.14320000633597,1.6383999027311802,155.37280007265508,3.642600029706955,19.9,13937.68359375,,,
157,187.6451000571251,1.2387000024318695,182.49839986674488,3.6364998668432236,23.8,13941.5234375,,,
158,180.92120019719005,1.2121000327169895,175.81949988380075,3.4270999021828175,27.4,13942.05078125,,,
159,179.07879990525544,1.1280998587608337,173.38740010745823,4.129000008106232,38.1,13947.71484375,,,
160,194.90640005096793,1.134500140324235,189.5079999230802,3.817100077867508,42.4,13957.38671875,,,
161,171.90399998798966,0.9151000995188951,166.26929980702698,4.237200133502483,14.1,13955.00390625,,,
162,180.75229995884,1.6280000563710928,174.95730007067323,3.716199891641736,18.2,13946.45703125,,,
163,159.84690003097057,1.2038000859320164,154.47489987127483,3.697300096973777,16.0,13940.23828125,,,
164,158.58759987168014,1.2322000693529844,153.3063999377191,3.5802999045699835,23.7,13938.5625,,,
165,167.40650008432567,1.177300000563264,161.8756998796016,3.886899910867214,24.4,13938.37109375,,,
166,161.82369994930923,1.1638000141829252,156.19649994187057,4.014099948108196,24.7,13937.34765625,,,
167,158.68759993463755,1.3971999287605286,153.62740005366504,3.243899904191494,22.6,13936.4140625,,,
168,163.2081000134349,1.3373999390751123,157.77299995534122,3.819799982011318,39.3,13939.2734375,,,
169,160.20430019125342,1.269300002604723,154.8228000756353,3.6514000967144966,30.5,13940.93359375,,,
170,157.1237000171095,1.1485000140964985,152.4223000742495,3.085399977862835,37.4,13946.50390625,,,
171,160.4136999230832,0.9235998149961233,155.6222999934107,3.3933999948203564,43.7,13946.87109375,,,
172,172.31749999336898,1.039199996739626,167.2228998504579,3.591800108551979,19.3,13942.8671875,,,
173,159.5717000309378,1.0865998920053244,154.79950001463294,3.194799879565835,7.4,13936.2578125,,,
174,155.9762000106275,1.3056001625955105,151.30529995076358,3.0770001467317343,16.3,13940.03125,,,
175,170.20640010014176,1.2884000316262245,165.03169992938638,3.41400015167892,16.4,13938.21875,,,
176,157.86599996499717,1.0180999524891376,153.64130004309118,2.9029001016169786,16.5,13939.5078125,,,
177,166.01589997299016,1.5918000135570765,160.718800034374,3.229700028896332,17.8,13934.2734375,,,
178,165.18040001392365,1.177300000563264,160.43499996885657,3.116000210866332,27.9,13936.87109375,,,
179,164.49619992636144,1.153700053691864,160.10720003396273,2.9571999330073595,33.7,13939.94140625,,,
180,161.68859996832907,1.2731000315397978,156.9576000329107,2.929199952632189,35.6,13840.8828125,,,
181,172.91359999217093,1.1063998099416494,168.23189985007048,3.3005999866873026,34.8,13837.7421875,,,
182,162.8802001941949,1.1690000537782907,157.96929993666708,3.281800076365471,29.7,13832.58203125,,,
183,162.32019988819957,0.9946997743099928,158.0656000878662,2.8037000447511673,50.0,13827.39453125,,,
184,173.0993001256138,0.9558000601828098,168.5910001397133,3.2848999835550785,10.0,13827.03515625,,,
185,172.0282998867333,1.1665001511573792,167.10560000501573,3.2736000139266253,27.7,13829.74609375,,,
186,165.42070009745657,1.4402000233530998,159.96449999511242,3.5379999317228794,21.7,13826.94921875,,,
187,174.16479997336864,1.2233001179993153,169.11489982157946,3.362199990078807,25.6,13824.34375,,,
188,164.1299999319017,1.242100028321147,159.28900009021163,3.126600058749318,14.6,13822.5546875,,,
189,166.59709997475147,1.1440000962466002,161.70609998516738,3.2895999029278755,29.0,13820.7265625,,,
190,166.9906999450177,1.1390999425202608,162.34860010445118,3.0437998939305544,32.9,13824.5,,,
191,162.87610004656017,1.12139992415905,158.51099998690188,2.785499906167388,28.7,13757.8984375,,,
192,158.35579996928573,1.4053999911993742,153.7685999646783,2.7169999666512012,29.8,13754.90234375,,,
193,166.01220006123185,1.2019001878798008,161.0532000195235,3.2575998920947313,41.9,13720.1640625,,,
194,164.06200011260808,1.06519996188581,159.29679991677403,3.2184000592678785,20.6,13719.72265625,,,
195,158.92499987967312,1.1124000884592533,154.092000098899,3.2558999955654144,6.4,13715.4375,,,
196,160.95889988355339,1.2726997956633568,156.62720007821918,2.765699988231063,18.2,13713.43359375,,,
197,162.64030011370778,1.2731000315397978,158.0880000256002,3.0008999165147543,26.9,13712.55859375,,,
198,156.63410001434386,1.1578002013266087,152.1922000683844,2.9817998874932528,14.8,13710.9296875,,,
199,168.8679000362754,1.3148998841643333,164.42569997161627,2.841799985617399,19.5,13714.01171875,,,
200,155.56119987741113,1.428999938070774,150.86220018565655,2.9788000974804163,24.9,13714.75390625,,,
201,158.367799827829,1.0965000838041306,154.2546001728624,2.7251001447439194,33.6,13713.3046875,,,
202,203.6915000062436,1.1418000794947147,199.46309993974864,2.796399872750044,25.8,13730.71875,,,
203,213.70299998670816,1.1020000092685223,209.36549990437925,2.945300191640854,32.3,13736.33984375,,,
204,162.05159993842244,1.3319998979568481,157.48580009676516,2.9389001429080963,22.2,13739.65234375,,,
205,162.96550002880394,0.9821997955441475,158.93479995429516,2.7667998801916838,22.6,13740.20703125,,,
206,162.40249993279576,1.190100098028779,157.5593000743538,3.1856000423431396,22.5,13739.74609375,,,
207,174.28249982185662,1.1835000477731228,169.42989989183843,3.398299915716052,27.3,13748.203125,,,
208,176.4218001626432,0.9788000024855137,171.53479997068644,3.4343001898378134,21.6,13744.46875,,,
209,180.34119997173548,0.977399991825223,175.86059984751046,3.071000101044774,27.0,13737.26953125,,,
210,169.79900002479553,1.4543000143021345,165.11210007593036,2.9525000136345625,22.0,13742.90625,,,
211,171.7075000051409,1.2046999763697386,167.30610001832247,2.901799976825714,39.9,13746.4453125,,,
212,170.4213002230972,1.0492999572306871,165.56170000694692,3.3400999382138252,29.0,13743.08984375,,,
213,195.71919995360076,1.1471000034362078,190.7573000062257,3.3184001222252846,33.8,13741.640625,,,
214,197.51719990745187,1.0164999403059483,192.60439998470247,3.3906998578459024,18.1,13743.93359375,,,
215,178.82729996927083,1.1118999682366848,174.62429986335337,2.7938999701291323,24.1,13740.88671875,,,
216,170.90829997323453,1.317800022661686,166.3577000144869,2.9398000333458185,20.0,13742.19140625,,,
217,161.06480010785162,1.1322000063955784,156.7273000255227,2.7278000488877296,19.3,13740.796875,,,
218,159.04920012690127,1.182599924504757,154.56050005741417,2.8438998851925135,21.4,13738.57421875,,,
219,167.9999998304993,1.0057000909000635,163.2906999439001,3.236599965021014,31.8,13734.73828125,,,
220,161.39140003360808,1.1364000383764505,157.02969999983907,2.9417998157441616,23.9,13733.75390625,,,
221,168.14190009608865,0.9641998913139105,163.80460001528263,3.1037998851388693,22.9,13732.95703125,,,
222,171.7144998256117,1.3940001372247934,167.08339983597398,2.9619999695569277,34.3,13734.8359375,,,
223,159.56949978135526,1.110800076276064,155.1860999315977,2.792299957945943,26.9,13734.7265625,,,
224,157.95949986204505,1.2079998850822449,153.5525000654161,2.9127998277544975,35.4,13736.84765625,,,
225,162.5783999916166,0.9452002122998238,157.88799989968538,3.22519987821579,10.5,13735.5234375,,,
226,162.55410015583038,1.3146998826414347,157.75860007852316,3.1974001321941614,13.6,13736.13671875,,,
227,162.95470017939806,1.2129000388085842,158.25579990632832,3.1880999449640512,20.6,13732.640625,,,
228,171.26440000720322,1.6195999924093485,166.1885001230985,2.986100036650896,21.1,13729.21875,,,
229,159.2794000171125,1.1019997764378786,154.31899996474385,3.374400082975626,19.1,13729.64453125,,,
230,163.47139980643988,1.3864999637007713,157.22130006179214,3.0061001889407635,27.9,13729.31640625,,,
231,163.29910000786185,1.256600022315979,159.0450000949204,2.6897001080214977,24.7,13732.95703125,,,
232,165.69659998640418,1.118999905884266,161.59910010173917,2.6976000517606735,14.4,13734.765625,,,
233,161.00229998119175,1.1877999641001225,155.99090000614524,3.3569999504834414,30.7,13732.23046875,,,
234,167.14919987134635,1.6112001612782478,162.54109982401133,2.678200136870146,35.7,13736.65234375,,,
235,156.99689998291433,1.1175000108778477,153.02430000156164,2.5857998989522457,24.6,13737.390625,,,
236,156.24170005321503,0.9949000086635351,152.20280014909804,2.7311998419463634,28.5,13735.8828125,,,
237,169.45080016739666,1.1735002044588327,165.11860000900924,2.8828999493271112,22.6,13735.1875,,,
238,162.86829998716712,1.3687999453395605,158.22710003703833,2.809199970215559,19.8,13728.80859375,,,
239,161.70840011909604,1.3826999347656965,157.2653001639992,2.7568999212235212,16.2,13730.67578125,,,
240,159.9487999919802,1.2209000997245312,155.6470999494195,2.7886000461876392,17.5,13727.7578125,,,
241,162.0413998607546,1.7665999475866556,157.22679998725653,2.75610014796257,33.5,13744.515625,,,
242,166.22240003198385,1.3054001610726118,161.61839989945292,2.657500095665455,8.1,13743.68359375,,,
243,163.9813999645412,1.0451998095959425,159.93309998884797,2.729099942371249,25.2,13743.9921875,,,
244,158.4431000519544,1.279700081795454,154.1587000247091,2.713999943807721,28.2,13743.83203125,,,
245,161.7797000799328,1.37339998036623,157.42820012383163,2.698899945244193,32.2,13740.1875,,,
246,184.61210001260042,1.0532999876886606,180.17790000885725,3.0848998576402664,27.9,13738.63671875,,,
247,169.24059996381402,1.4208999928086996,164.51029991731048,2.84019997343421,33.4,13747.1484375,,,
248,172.32450004667044,1.2715000193566084,167.50489990226924,3.0827000737190247,22.5,13741.73046875,,,
249,167.62039996683598,0.9689000435173512,163.27919997274876,3.0919001437723637,19.4,13739.69140625,,,
250,161.6583000868559,1.2280999217182398,157.28020016103983,2.8695999644696712,17.2,13742.4609375,,,
251,161.49730002507567,1.2236000038683414,156.80580004118383,3.201400162652135,18.5,13743.8828125,,,
252,169.56839989870787,0.974099850282073,165.01639992929995,3.1487001106142998,21.9,13731.3359375,,,
253,159.58559978753328,1.2888999190181494,155.03940009512007,2.9770999681204557,24.2,13734.8359375,,,
254,157.84570015966892,1.1743998620659113,153.57870003208518,2.798300003632903,27.6,13736.390625,,,
255,164.14180002175272,1.0470000561326742,160.19039996899664,2.6136001106351614,24.8,13737.015625,,,
256,162.72909985855222,1.1388000566512346,158.1292999908328,2.9853000305593014,34.5,13736.49609375,,,
257,163.86729991063476,1.2087998911738396,159.8894998896867,2.4608001112937927,14.9,13737.7265625,,,
258,165.52499984391034,1.0975999757647514,161.50819999165833,2.619400154799223,15.4,13737.5,,,
259,171.0531001444906,1.3087999541312456,167.00389981269836,2.4645000230520964,17.0,13729.03515625,,,
260,159.01429997757077,1.596400048583746,154.63950019329786,2.486100187525153,20.7,13746.78515625,,,
261,169.07329997047782,0.9290999732911587,165.20410007797182,2.6527000591158867,17.7,13743.3671875,,,
262,164.78909994475543,1.1613999959081411,160.69779987446964,2.648700028657913,20.9,13741.23828125,,,
263,162.82010008580983,1.2976001016795635,158.35420018993318,2.892499789595604,21.0,13739.046875,,,
264,163.6906999628991,1.3564000837504864,159.26819993183017,2.817399799823761,19.1,13737.69921875,,,
265,169.19569997116923,1.1950000189244747,165.0457999203354,2.6877999771386385,22.5,13744.84375,,,
266,164.84500002115965,1.5254998579621315,160.21130001172423,2.8363000601530075,29.8,13746.98828125,,,
267,171.57589993439615,1.049199840053916,167.6397998817265,2.598299877718091,24.8,13743.625,,,
268,177.7545001823455,1.2013998348265886,173.6504000145942,2.629099879413843,17.5,13738.9453125,,,
269,163.9984999783337,1.213700044900179,159.89050013013184,2.6141998823732138,23.3,13734.59765625,,,
270,163.33569982089102,1.1985001619905233,158.98029995150864,2.8687999583780766,19.0,13732.08203125,,,
271,167.43579995818436,1.18090002797544,162.82110009342432,3.1608000863343477,24.8,13731.34375,,,
272,163.1072999443859,1.3812000397592783,158.47690007649362,2.9503998812288046,22.9,13733.5859375,,,
273,161.48069989867508,1.1921001132577658,156.96640009991825,3.041899995878339,17.0,13728.16015625,,,
274,158.27820007689297,1.0281999129801989,153.9887001272291,2.9676000121980906,15.5,13729.125,,,
275,156.0538997873664,0.9584999643266201,152.00069989077747,2.817499917000532,32.2,13730.39453125,,,
276,161.02870018221438,0.964700011536479,156.90260007977486,2.8911998961120844,28.3,13731.99609375,,,
277,163.5416999924928,0.9257998317480087,159.19989999383688,2.936899894848466,26.6,13728.59375,,,
278,160.6332000810653,1.3961000367999077,156.10600006766617,2.847899915650487,42.1,13734.2578125,,,
279,163.06370007805526,1.124100061133504,158.7187999393791,2.93929991312325,29.1,13733.875,,,
280,157.37339993938804,1.0001999326050282,152.5723000522703,3.335000015795231,13.8,13731.76953125,,,
281,162.75949985720217,1.145699992775917,158.05989992804825,3.0738001223653555,21.4,13730.890625,,,
282,167.70579991862178,1.2491000816226006,162.63239993713796,3.32360016182065,16.2,13727.26171875,,,
